1408 	 1450 	 0.0500	 0.0100 	51	
1412 	 1400 	 0.0500	 0.0100 	48	
1420 	 1450 	 0.0500	 0.0100 	51	
1429 	 1450 	 0.0500	 0.0100 	51	
1416 	 1450 	 0.0500	 0.0100 	51	
1428 	 1450 	 0.0500	 0.0100 	51	
1441 	 1450 	 0.0500	 0.0100 	51	
1429 	 1450 	 0.0500	 0.0100 	51	
1433 	 1450 	 0.0500	 0.0100 	51	
1452 	 1450 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	52	
1449 	 1400 	 0.0500	 0.0100 	48	
1453 	 1450 	 0.0500	 0.0100 	50	
1437 	 1450 	 0.0500	 0.0100 	51	
1449 	 1450 	 0.0500	 0.0100 	50	
1453 	 1400 	 0.0500	 0.0100 	47	
1444 	 1450 	 0.0500	 0.0100 	50	
1449 	 1400 	 0.0500	 0.0100 	47	
1437 	 1450 	 0.0500	 0.0100 	50	
1445 	 1450 	 0.0500	 0.0100 	50	
1447 	 1450 	 0.0500	 0.0100 	50	
1437 	 1450 	 0.0500	 0.0100 	50	
1445 	 1450 	 0.0500	 0.0100 	50	
1439 	 1450 	 0.0500	 0.0100 	50	
1442 	 1450 	 0.0500	 0.0100 	50	
1449 	 1450 	 0.0500	 0.0100 	50	
1441 	 1450 	 0.0500	 0.0100 	50	
1445 	 1400 	 0.0500	 0.0100 	47	
1448 	 1400 	 0.0500	 0.0100 	47	
1439 	 1400 	 0.0500	 0.0100 	47	
1433 	 1450 	 0.0500	 0.0100 	49	
1441 	 1450 	 0.0500	 0.0100 	49	
1433 	 1450 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	50	
1441 	 1450 	 0.0500	 0.0100 	50	
1441 	 1450 	 0.0500	 0.0100 	50	
1438 	 1450 	 0.0500	 0.0100 	50	
1443 	 1450 	 0.0500	 0.0100 	50	
1453 	 1400 	 0.0500	 0.0100 	46	
1436 	 1450 	 0.0500	 0.0100 	50	
1440 	 1450 	 0.0500	 0.0100 	50	
1449 	 1450 	 0.0500	 0.0100 	49	
1433 	 1450 	 0.0500	 0.0100 	50	
1443 	 1450 	 0.0500	 0.0100 	50	
1449 	 1450 	 0.0500	 0.0100 	50	
